"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","max","min","NUM_COLLISIONS"
"358",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,35.2,18.7,39.9,32,0.601769911504425
"359",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,43,22,55,30.9,0.600505689001264
"360",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,45.9,30.4,55,36,0.498103666245259
"361",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,39.8,29.2,48,28.9,0.601769911504425
"362",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,26,10.4,45,21,0.587863463969659
"363",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,28.2,10.7,33.1,21,0.503787878787879
"364",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,28.5,19.6,33.1,24.1,0.761363636363636
"365",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,15.6,6.7,24.8,10,0.534090909090909
"366",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,15.8,-1.4,28,8.1,0.527777777777778
"367",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,45.6,39.8,55,35.6,0.654040404040404
"368",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,12.3,-8,36,3.9,0.619949494949495
"369",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,12.9,-5.1,21,9,0.777777777777778
"370",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,25.3,5.4,32,9,0.708333333333333
"371",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,32.3,22.6,36,21.9,0.842171717171717
"372",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,47.7,45.2,57.9,30,0.587121212121212
"373",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,47.6,33.8,57.9,37,0.48989898989899
"374",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,42.7,29.3,54,37,0.717171717171717
"375",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,48.3,40,52,37,0.705808080808081
"376",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,42.6,37.5,46.9,39.2,0.736111111111111
"377",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,39.4,32.7,41,36.1,0.657828282828283
"378",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,37.8,23.5,44.6,32.7,0.743686868686869
"379",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,37.6,26.9,41,32,0.565656565656566
"380",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,29.1,16,35.6,24.8,0.47979797979798
"381",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,39,21.1,44.6,35.6,0.454545454545455
"382",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,12.3,0,17.6,6.8,0.628787878787879
"383",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,13.1,-2.3,19.4,8.6,0.772727272727273
"384",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,14.7,-3.6,19.4,10.4,0.890151515151515
"385",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,21.8,6.6,28,15.8,0.599747474747475
"386",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,21.4,5.3,28,17.1,0.587121212121212
"387",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,34.8,17.4,44.1,25,0.64520202020202
"388",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,17.8,-7.2,26.1,12.9,0.636363636363636
"389",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,17.4,-2.4,23,12,0.819444444444444
"390",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,21.2,0.2,30,14,0.829545454545455
"391",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,30.7,9.9,39,16,0.707070707070707
"392",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,39.1,17.2,44.1,25,0.640151515151515
"393",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,45.1,34.2,55.9,36,0.526515151515151
"394",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,28.3,20.9,42.8,21.9,0.773989898989899
"395",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,31.8,27.5,35.1,21.9,0.590909090909091
"396",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,27.3,18.7,33.1,21.2,0.718434343434343
"397",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,27.6,13.5,32,24.1,0.852272727272727
"398",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,25.9,5,32,21,0.535353535353535
"399",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,25.5,8.3,30.9,21,0.568181818181818
"400",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,25.1,12.4,30.9,21,0.856060606060606
"401",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,21.7,4.1,28.9,16,0.803030303030303
"402",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,18.9,2.7,26.1,12.9,0.808080808080808
"403",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,29.9,24.8,36,12.9,0.564393939393939
"404",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,35.5,26.4,39.9,24.1,1
"405",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,35.6,23.9,39.9,30.9,0.651515151515151
"406",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,26.6,11.6,37,21,0.585858585858586
"407",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,23.7,3.1,32,18,0.619949494949495
"408",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,32,18.5,39,26.1,0.654040404040404
"409",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,38.4,28.2,45,26.1,0.696969696969697
"410",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,42.8,26.6,50,37.9,0.702020202020202
"411",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,39.4,36.3,48.2,35.6,0.688131313131313
"412",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,46,25.8,54,41,0.741161616161616
"413",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,48.6,26,54,39.9,0.522727272727273
"414",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,39.1,17,54,32,0.718434343434343
"415",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,28.2,9,44.1,24.1,0.647727272727273
"416",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,27.4,9.3,33.1,24.1,0.64520202020202
"417",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,24.6,1.3,34,19.9,0.720959595959596
"418",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,16.5,-8,34,9,0.827020202020202
"419",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,27.2,5.8,37,9,0.627525252525252
"420",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,25.3,7.2,39.9,19,0.555555555555556
"421",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,20.1,-0.1,32,12.9,0.671717171717172
"422",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,31.3,6,37,28,0.619949494949495
"423",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,24.5,4.1,39,16,0.704545454545455
"424",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,30.2,17.9,37,16,0.672979797979798
"425",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,42.8,26.9,57,26.1,0.650252525252525
"426",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,41.4,18.9,57,35.1,0.51010101010101
"427",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,42.3,18.9,51.1,35.6,0.647727272727273
"428",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,53.6,30.9,64.9,36,0.643939393939394
"429",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,52.5,38.4,66,45,0.650252525252525
"430",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,28.7,11.7,55.9,18,0.688131313131313
"431",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,30.5,5.2,46,18,0.738636363636364
"432",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,49.9,24.2,57.9,41,0.65530303030303
"433",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,37,10.4,57.9,30,0.52020202020202
"434",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,28.9,2.5,42.1,23,0.65530303030303
"435",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,33.9,7.3,43,23,0.695707070707071
"436",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,36.9,27.1,44.1,28,0.662878787878788
"437",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,45.6,34.5,54,32,0.791666666666667
"438",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,44.1,18.4,54,39,0.743686868686869
"439",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,49.9,25.2,63,39,0.622474747474748
"440",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,40.9,17.7,63,35.1,0.539141414141414
"441",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,28,2.8,42.1,21,0.690656565656566
"442",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,32.4,7.4,39,21,0.598484848484849
"443",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,33.1,9.4,39,26.1,0.710858585858586
"444",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,30.5,6.5,44.1,21.9,0.679292929292929
"445",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,48,33.7,61,37.9,0.669191919191919
"446",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,50.7,42.9,62.1,37,0.718434343434343
"447",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,45.3,41.9,59,42.1,0.551767676767677
"448",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,43.5,32.6,55.9,36,0.705808080808081
"449",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,46.8,26.9,60.1,36,0.693181818181818
"450",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,47.3,35.6,60.1,39,0.65530303030303
"451",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,53.6,30.8,66.9,42.1,0.747474747474748
"452",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,44.4,35.3,54,39.9,0.785353535353535
"453",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,45.8,32.8,53.1,39.2,0.732323232323232
"454",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,45.3,19.9,61,36,0.611111111111111
"455",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,47.2,31.4,61,36,0.672979797979798
"456",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,52.6,44.1,64,43,0.765151515151515
"457",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,52.2,28.7,64,45,0.751262626262626
"458",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,50.5,19.3,61,42.1,0.814393939393939
"459",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,62.1,37.1,75,42.1,0.768939393939394
"460",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,60.4,39.7,75,50,0.72979797979798
"461",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,63,42.1,77,50,0.608585858585859
"462",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,67.3,52.2,77,54,0.648989898989899
"463",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,58.5,53.5,75,44.1,0.570707070707071
"464",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,38.8,22,63,30.9,0.71969696969697
"465",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,41.6,21.3,48.9,30.9,0.641414141414141
"466",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,41.4,28.1,48.9,36,0.626262626262626
"467",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,52.6,28.3,68,35.1,0.662878787878788
"468",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,52.1,26.1,68,41,0.496212121212121
"469",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,52,27.4,66.9,41,0.657828282828283
"470",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,59,44.3,71.1,41,0.579545454545455
"471",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,55.7,38.4,71.1,48,0.676767676767677
"472",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,50.5,18.2,62.1,42.1,0.73989898989899
"473",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,52.6,19.4,63,44.1,0.779040404040404
"474",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,53,42,66.9,44.1,0.691919191919192
"475",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,51.9,34.6,66.9,46,0.566919191919192
"476",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,54.5,32.5,66.9,45,0.753787878787879
"477",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,49.7,36.8,66.9,45,0.700757575757576
"478",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,44.2,40.6,52,41,0.821969696969697
"479",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,61.1,52.4,78.1,41,0.820707070707071
"480",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,63.4,41.8,78.1,51.1,0.881313131313131
"481",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,61.3,36.6,70,54,0.744949494949495
"482",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,57.6,41,71.1,54,0.569444444444444
"483",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,58.4,29.7,70,50,0.78030303030303
"484",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,60.3,28,71.1,50,0.713383838383838
"485",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,59.1,28.5,71.1,50,0.761363636363636
"486",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,55.9,48.7,69.1,50,0.752525252525252
"487",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,58,54.6,63,53.1,0.737373737373737
"488",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,65.6,60.2,82.9,55,0.693181818181818
"489",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,70.1,46.3,82.9,57,0.737373737373737
"490",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,73.8,49.3,84.9,60.1,0.733585858585859
"491",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,68.5,49.5,84.9,60.1,0.707070707070707
"492",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,58.2,47.3,73,52,0.805555555555556
"493",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,63.1,59.5,71.1,52,0.832070707070707
"494",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,65.9,62.8,71.1,57.9,0.883838383838384
"495",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,61.6,48.2,70,53.1,0.781565656565657
"496",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,60,36.4,70,51.1,0.640151515151515
"497",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,60.3,32.4,72,48.9,0.722222222222222
"498",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,66.2,36.9,78.1,48.9,0.820707070707071
"499",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,69.5,45.3,78.1,53.1,0.726010101010101
"500",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,62.7,56.3,73.9,60.1,0.748737373737374
"501",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,62.2,56.5,71.1,59,0.833333333333333
"502",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,60.2,54.1,71.1,55.9,0.613636363636364
"503",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,65.8,51.1,80.1,55,0.595959595959596
"504",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,74.7,48,86,55,0.546717171717172
"505",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,78.3,55,86,66,0.814393939393939
"506",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,61.5,52.8,86,55,0.679292929292929
"507",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,56.3,43.4,66,51.1,0.837121212121212
"508",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,63.3,44.7,75,51.1,0.820707070707071
"509",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,64.2,48.7,75,55,0.741161616161616
"510",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,64.8,41.2,77,55,0.762626262626263
"511",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,69.7,45.4,80.1,55,0.811868686868687
"512",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,75.3,58.5,87.1,59,0.837121212121212
"513",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,70.8,62.3,87.1,63,0.734848484848485
"514",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,68.1,60,82,61,0.718434343434343
"515",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,67.7,47.9,75.9,61,0.938131313131313
"516",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,71,50.9,82,60.1,0.786616161616162
"517",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,75,53.9,86,60.1,0.651515151515151
"518",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,67.4,59.2,73.9,62.6,0.666666666666667
"519",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,69.5,64.5,77,63,0.718434343434343
"520",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,67,60.6,77,61,0.727272727272727
"521",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,64.7,59.5,72,60.1,0.710858585858586
"522",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,69.5,65.6,79,60.1,0.893939393939394
"523",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,69,59.3,72,64,0.773989898989899
"524",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,67.7,50.3,80.1,59,0.599747474747475
"525",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,72.3,55.3,81,59,0.785353535353535
"526",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,77.7,62.1,89.1,63,0.840909090909091
"527",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,83.4,62.7,89.1,71.1,0.837121212121212
"528",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,74.9,62,89.1,69.1,0.852272727272727
"529",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,71.8,50.5,79,64,0.965909090909091
"530",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,70.4,46.6,79,62.1,0.703282828282828
"531",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,69.8,53.2,79,62.1,0.602272727272727
"532",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,71.8,54.4,81,64,0.813131313131313
"533",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,73.1,57.9,81,64.9,0.797979797979798
"534",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,75.4,65.8,84.9,68,0.815656565656566
"535",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,76.6,67.6,84.9,70,0.845959595959596
"536",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,75.1,60.6,82.9,69.1,0.833333333333333
